"ID"	"Kalimantan Selatan"	"Other Kab. Hulu Sungai Tengah"	"BDJ"	"Haruyan"	
"ID"	"Kalimantan Selatan"	"Other Kab. Hulu Sungai Tengah"	"BDJ"	"Labuan Amas Selatan"	
"ID"	"Kalimantan Selatan"	"Other Kab. Hulu Sungai Tengah"	"BDJ"	"Labuan Amas Utara"	
"ID"	"Kalimantan Selatan"	"Other Kab. Hulu Sungai Tengah"	"BDJ"	"Pandawan"	
"ID"	"Kalimantan Selatan"	"Other Kab. Hulu Sungai Tengah"	"BDJ"	"Batang Alai Tengah"	
"ID"	"Kalimantan Selatan"	"Other Kab. Hulu Sungai Tengah"	"BDJ"	"Hantakan "	
"ID"	"Kalimantan Selatan"	"Other Kab. Hulu Sungai Selatan"	"BDJ"	"Kandangan "	
"ID"	"Kalimantan Selatan"	"Other Kab. Hulu Sungai Selatan"	"BDJ"	"Angkinang"	
"ID"	"Kalimantan Selatan"	"Other Kab. Hulu Sungai Selatan"	"BDJ"	"Daha Selatan"	
"ID"	"Kalimantan Selatan"	"Other Kab. Hulu Sungai Selatan"	"BDJ"	"Daha Utara"	
"ID"	"Kalimantan Selatan"	"Other Kab. Hulu Sungai Selatan"	"BDJ"	"Kalumpang"	
"ID"	"Kalimantan Selatan"	"Other Kab. Hulu Sungai Selatan"	"BDJ"	"Loksado"	
"ID"	"Kalimantan Selatan"	"Other Kab. Hulu Sungai Selatan"	"BDJ"	"Padang Batung"	
"ID"	"Kalimantan Selatan"	"Other Kab. Hulu Sungai Selatan"	"BDJ"	"Simpur"	
"ID"	"Kalimantan Selatan"	"Other Kab. Hulu Sungai Selatan"	"BDJ"	"Sungai Raya "	
"ID"	"Kalimantan Selatan"	"Other Kab. Hulu Sungai Selatan"	"BDJ"	"Telaga Langsat"	
"ID"	"Kalimantan Selatan"	"Other Kab. Hulu Sungai Selatan"	"BDJ"	"Daha Barat "	
"ID"	"Sulawesi Tenggara"	"Other Kab. Baru"	"BDJ"	"Baru"	
"ID"	"Sulawesi Tenggara"	"Other Kab. Baru"	"BDJ"	"Hampang"	
"ID"	"Sulawesi Tenggara"	"Other Kab. Baru"	"BDJ"	"Kelumpang Utara"	
"ID"	"Sulawesi Tenggara"	"Other Kab. Baru"	"BDJ"	"Kelumpang Tengah"	
"ID"	"Sulawesi Tenggara"	"Other Kab. Baru"	"BDJ"	"Kelumpang Hulu"	
"ID"	"Sulawesi Tenggara"	"Other Kab. Baru"	"BDJ"	"Kelumpang Selatan"	
"ID"	"Sulawesi Tenggara"	"Other Kab. Baru"	"BDJ"	"Pamukan Utara"	
"ID"	"Sulawesi Tenggara"	"Other Kab. Baru"	"BDJ"	"Pamukan Selatan"	
"ID"	"Sulawesi Tenggara"	"Other Kab. Baru"	"BDJ"	"Pulau Laut Selatan "	
"ID"	"Sulawesi Tenggara"	"Other Kab. Baru"	"BDJ"	"Pulau Laut Barat "	
"ID"	"Sulawesi Tenggara"	"Other Kab. Baru"	"BDJ"	"Pulau Laut Timur "	
"ID"	"Sulawesi Tenggara"	"Other Kab. Baru"	"BDJ"	"Pulau Sembilan "	
"ID"	"Sulawesi Tenggara"	"Other Kab. Baru"	"BDJ"	"Pulau Sebuku"	
"ID"	"Sulawesi Tenggara"	"Other Kab. Baru"	"BDJ"	"Sampanahan"	
"ID"	"Sulawesi Tenggara"	"Other Kab. Baru"	"BDJ"	"Sungai Durian"	
"ID"	"Sulawesi Tenggara"	"Other Kab. Baru"	"BDJ"	"Pulau Laut Utara"	
"ID"	"Kalimantan Selatan"	"Other Kab. Tabalong"	"BDJ"	"Tanjung"	
"ID"	"Kalimantan Selatan"	"Other Kab. Tabalong"	"BDJ"	"Banua Lawas"	
"ID"	"Kalimantan Selatan"	"Other Kab. Tabalong"	"BDJ"	"Haruai"	
"ID"	"Kalimantan Selatan"	"Other Kab. Tabalong"	"BDJ"	"Jaro"	
"ID"	"Kalimantan Selatan"	"Other Kab. Tabalong"	"BDJ"	"Kelua"	
"ID"	"Kalimantan Selatan"	"Other Kab. Tabalong"	"BDJ"	"Muara Harus"	
"ID"	"Kalimantan Selatan"	"Other Kab. Tabalong"	"BDJ"	"Muara Uya"	
"ID"	"Kalimantan Selatan"	"Other Kab. Tabalong"	"BDJ"	"Murung Pudak"	
"ID"	"Kalimantan Selatan"	"Other Kab. Tabalong"	"BDJ"	"Pugaan"	
"ID"	"Kalimantan Selatan"	"Other Kab. Tabalong"	"BDJ"	"Tanta"	
"ID"	"Kalimantan Selatan"	"Other Kab. Tabalong"	"BDJ"	"Upau"	
"ID"	"Kalimantan Selatan"	"Other Kab. Tabalong"	"BDJ"	"Bintang Ara "	
"ID"	"Kalimantan Selatan"	"Banjarbaru"	"BDJ"	"BanjarBaru"	
"ID"	"Kalimantan Selatan"	"Banjarbaru"	"BDJ"	"Cempaka "	
"ID"	"Kalimantan Selatan"	"Banjarbaru"	"BDJ"	"Landasan Ulin"	
"ID"	"Kalimantan Selatan"	"Other Kab. Hulu Sungai Utara"	"BDJ"	"Amuntai"	
"ID"	"Kalimantan Selatan"	"Other Kab. Hulu Sungai Utara"	"BDJ"	"Amuntai Utara"	
"ID"	"Kalimantan Selatan"	"Other Kab. Hulu Sungai Utara"	"BDJ"	"Amuntai Selatan"	
"ID"	"Kalimantan Selatan"	"Other Kab. Hulu Sungai Utara"	"BDJ"	"Babirik"	
"ID"	"Kalimantan Selatan"	"Other Kab. Hulu Sungai Utara"	"BDJ"	"Danau Panggang"	
"ID"	"Kalimantan Selatan"	"Other Kab. Hulu Sungai Utara"	"BDJ"	"Sungai Pandan"	
"ID"	"Kalimantan Selatan"	"Other Kab. Hulu Sungai Utara"	"BDJ"	"Amuntai Tengah "	
"ID"	"Kalimantan Selatan"	"Other Kab. Hulu Sungai Utara"	"BDJ"	"Banjang "	
"ID"	"Kalimantan Selatan"	"Other Kab. Barito Kuala"	"BDJ"	"Marabahan"	
"ID"	"Kalimantan Selatan"	"Other Kab. Barito Kuala"	"BDJ"	"Alalak"	
"ID"	"Kalimantan Selatan"	"Other Kab. Barito Kuala"	"BDJ"	"Anjir Pasar"	
"ID"	"Kalimantan Selatan"	"Other Kab. Barito Kuala"	"BDJ"	"Anjir Muara"	
"ID"	"Kalimantan Selatan"	"Other Kab. Barito Kuala"	"BDJ"	"Barambai"	
"ID"	"Kalimantan Selatan"	"Other Kab. Barito Kuala"	"BDJ"	"Belawang"	
"ID"	"Kalimantan Selatan"	"Other Kab. Barito Kuala"	"BDJ"	"Cerbon"	
"ID"	"Kalimantan Selatan"	"Other Kab. Barito Kuala"	"BDJ"	"Kuripan "	
"ID"	"Kalimantan Selatan"	"Other Kab. Barito Kuala"	"BDJ"	"Mandastana"	
"ID"	"Kalimantan Selatan"	"Other Kab. Barito Kuala"	"BDJ"	"Mekar Sari"	
"ID"	"Kalimantan Selatan"	"Other Kab. Barito Kuala"	"BDJ"	"Rantau Badauh"	
"ID"	"Kalimantan Selatan"	"Other Kab. Barito Kuala"	"BDJ"	"Tabunganen"	
"ID"	"Kalimantan Selatan"	"Other Kab. Barito Kuala"	"BDJ"	"Tabukan"	
"ID"	"Kalimantan Selatan"	"Other Kab. Barito Kuala"	"BDJ"	"Tamban"	
"ID"	"Kalimantan Selatan"	"Other Kab. Barito Kuala"	"BDJ"	"Bakumpai "	
"ID"	"Kalimantan Selatan"	"Other Kab. Barito Kuala"	"BDJ"	"Wanaraya"	
"ID"	"Kalimantan Selatan"	"Other Kab. Banjar"	"BDJ"	"Martapura "	
"ID"	"Kalimantan Selatan"	"Other Kab. Banjar"	"BDJ"	"Aluh Aluh"	
"ID"	"Kalimantan Selatan"	"Other Kab. Banjar"	"BDJ"	"Astambul"	
"ID"	"Kalimantan Selatan"	"Other Kab. Banjar"	"BDJ"	"Gambut"	
"ID"	"Kalimantan Selatan"	"Other Kab. Banjar"	"BDJ"	"Karang Intan"	
"ID"	"Kalimantan Selatan"	"Other Kab. Banjar"	"BDJ"	"Kertak Hanyar"	
"ID"	"Kalimantan Selatan"	"Other Kab. Banjar"	"BDJ"	"Pengaron"	
"ID"	"Kalimantan Selatan"	"Other Kab. Banjar"	"BDJ"	"Simpang Empat"	
"ID"	"Kalimantan Selatan"	"Other Kab. Banjar"	"BDJ"	"Sungai Tabuk"	
"ID"	"Kalimantan Selatan"	"Other Kab. Banjar"	"BDJ"	"Sungai Pinang"	
"ID"	"Kalimantan Selatan"	"Other Kab. Banjar"	"BDJ"	"Aranio "	
"ID"	"Kalimantan Selatan"	"Other Kab. Banjar"	"BDJ"	"Mataraman "	
"ID"	"Kalimantan Selatan"	"Other Kab. Tanah Laut"	"BDJ"	"Pelaihari"	
"ID"	"Kalimantan Selatan"	"Other Kab. Tanah Laut"	"BDJ"	"Bati-Bati"	
"ID"	"Kalimantan Selatan"	"Other Kab. Tanah Laut"	"BDJ"	"Jorong"	
"ID"	"Kalimantan Selatan"	"Other Kab. Tanah Laut"	"BDJ"	"Kintap"	
"ID"	"Kalimantan Selatan"	"Other Kab. Tanah Laut"	"BDJ"	"Kurau"	
"ID"	"Kalimantan Selatan"	"Other Kab. Tanah Laut"	"BDJ"	"Panyipatan"	
"ID"	"Kalimantan Selatan"	"Other Kab. Tanah Laut"	"BDJ"	"Takisung"	
"ID"	"Kalimantan Selatan"	"Other Kab. Tanah Laut"	"BDJ"	"Batu Ampar "	
"ID"	"Kalimantan Selatan"	"Other Kab. Tanah Laut"	"BDJ"	"Tambang Ulang"	
"ID"	"Papua Barat"	"Other Kab. Tampin"	"BDJ"	"Rantau"	
"ID"	"Papua Barat"	"Other Kab. Tampin"	"BDJ"	"Bakarangan"	
"ID"	"Papua Barat"	"Other Kab. Tampin"	"BDJ"	"Binuang"	
"ID"	"Papua Barat"	"Other Kab. Tampin"	"BDJ"	"Bungur"	
"ID"	"Papua Barat"	"Other Kab. Tampin"	"BDJ"	"Candi Laras Utara"	
"ID"	"Papua Barat"	"Other Kab. Tampin"	"BDJ"	"Candi Laras Selatan"	
"ID"	"Papua Barat"	"Other Kab. Tampin"	"BDJ"	"Hatungun"	
"ID"	"Papua Barat"	"Other Kab. Tampin"	"BDJ"	"Lokpaikat"	
"ID"	"Papua Barat"	"Other Kab. Tampin"	"BDJ"	"Piani"	
"ID"	"Papua Barat"	"Other Kab. Tampin"	"BDJ"	"Salam Babaris"	
"ID"	"Papua Barat"	"Other Kab. Tampin"	"BDJ"	"Tapin Tengah"	
"ID"	"Papua Barat"	"Other Kab. Tampin"	"BDJ"	"Tapin Selatan"	
"ID"	"Papua Barat"	"Other Kab. Tampin"	"BDJ"	"Tapin Utara"	
"ID"	"Kalimantan Tengah"	"Other Kab. Barito Utara"	"BDJ"	"Muara Teweh"	
"ID"	"Kalimantan Tengah"	"Other Kab. Barito Utara"	"BDJ"	"Gunung Purei"	
"ID"	"Kalimantan Tengah"	"Other Kab. Barito Utara"	"BDJ"	"Gunung Timang"	
"ID"	"Kalimantan Tengah"	"Other Kab. Barito Utara"	"BDJ"	"Lahei"	
"ID"	"Kalimantan Tengah"	"Other Kab. Barito Utara"	"BDJ"	"Montalat"	
"ID"	"Kalimantan Tengah"	"Other Kab. Barito Utara"	"BDJ"	"Teweh Timur"	
