"ID"	"Kalimantan Selatan"	"Kab. Balangan"	"BDJ"	"Halong"
"ID"	"Sumatera Utara"	"Kab. Padang Lawas Utara"	"MES"	"Halongonan"
"ID"	"Sumatera Utara"	"Kab. Tapanuli Selatan"	"MES"	"Halongonan"
"ID"	"Kalimantan Selatan"	"Kab. Kota Baru"	"BDJ"	"Hampang"
"ID"	"Sumatera Utara"	"Kab. Deli Serdang"	"MES"	"Hamparan Perak"
"ID"	"Jambi"	"Kab. Kerinci"	"DJB"	"Hamparan Rawang"
"ID"	"Kalimantan Tengah"	"Kab. Seruyan"	"PKY"	"Hanau"
"ID"	"Kalimantan Selatan"	"Kab. Hulu Sungai Tengah"	"BDJ"	"Hantakan"
"ID"	"Jawa Barat"	"Kab. Kuningan"	"CBN"	"Hantara"
"ID"	"Sumatera Utara"	"Kab. Simalungun"	"MES"	"Haranggaol Horisanz"
"ID"	"Sumatera Barat"	"Kab. Lima Puluh Kota"	"PDG"	"Harau"
"ID"	"Sumatera Utara"	"Kab. Samosir"	"MES"	"Harian"
"ID"	"Jawa Barat"	"Kota Cirebon"	"CBN"	"Harjamukti"
"ID"	"Kalimantan Selatan"	"Kab. Tabalong"	"BDJ"	"Haruai"
"ID"	"Kalimantan Selatan"	"Kab. Hulu Sungai Tengah"	"BDJ"	"Haruyan"
"ID"	"Sumatera Utara"	"Kab. Simalungun"	"MES"	"Hatonduhan"
"ID"	"Kalimantan Selatan"	"Kab. Tampin"	"BDJ"	"Hatungun"
"ID"	"Jawa Barat"	"Kab. Indramayu"	"CBN"	"Haurgeulis"
"ID"	"NTT"	"Kab. Kupang"	"KOE"	"Hawu Mehara"
"ID"	"Sulawesi Selatan"	"Kab. Bulukumba"	"UPG"	"Hero Lange-Lange /Heralangelange/Herlang"
"ID"	"Sumatera Utara"	"Kab. Nias Selatan"	"MES"	"Hibala"
"ID"	"Sumatera Utara"	"Kab. Nias"	"MES"	"Hiliduho"
"ID"	"Sumatera Barat"	"Kab. Solok"	"PDG"	"Hiliran Gumanti"
"ID"	"Sumatera Utara"	"Kab. Langkat"	"MES"	"Hinai"
"ID"	"Papua"	"Kab. Intan Jaya"	"NBX"	"Hitadipa"
"ID"	"Papua"	"Kab. Paniai"	"NBX"	"Homeyo"
"ID"	"Papua"	"Kab. Intan Jaya"	"NBX"	"Homeyo"
"ID"	"Papua"	"Kab. Jayawijaya"	"DJJ"	"Hubikosi"
"ID"	"Kalimantan Barat"	"Kab. Kapuas Hulu"	"PNK"	"Hulu Gurung"
"ID"	"Riau"	"Kab. Kuantan Sengingi"	"PKU"	"Hulu Kuantan"
"ID"	"Kalimantan Barat"	"Kab. Ketapang"	"PNK"	"Hulu Sungai"
"ID"	"Sumatera Utara"	"Kab. Padang Lawas"	"MES"	"Huristak"
"ID"	"Sumatera Utara"	"Kab. Tapanuli Selatan"	"MES"	"Huristak"
"ID"	"Sumatera Utara"	"Kab. Padang Lawas"	"MES"	"Huta Raja Tinggi"
"ID"	"Sumatera Utara"	"Kab. Tapanuli Selatan"	"MES"	"Huta Raja Tinggi"
"ID"	"Sumatera Utara"	"Kab. Simalungun"	"MES"	"Hutabayu Raja"
"ID"	"Ntb"	"Kab. Dompu"	"AMI"	"Hu'u"
"ID"	"Maluku Utara"	"Kab. Halmahera Barat"	"TTE"	"Ibu"
"ID"	"Jawa Barat"	"Kab. Bandung"	"BDO"	"Ibun"
"ID"	"Sumatera Utara"	"Kab. Nias"	"MES"	"Idano Gawo"
"ID"	"Nad"	"Kab. Aceh Timur"	"BTJ"	"Idi Rayeuk"
"ID"	"Nad"	"Kab. Aceh Timur"	"BTJ"	"Idi Tuning"
"ID"	"Sumatera Barat"	"Kab. Pasaman"	"PDG"	"II Koto"
"ID"	"Sumatera Barat"	"Kab. Padang Pariaman"	"PDG"	"II.X.XI.VI Lingkung"
"ID"	"Sumatera Barat"	"Kab. Pasaman"	"PDG"	"III Nagari"
"ID"	"Papua"	"Kab. Puncak Jaya"	"NBX"	"Ilaga"
"ID"	"NTT"	"Kab. Lembata"	"KOE"	"Ile Ape"
"ID"	"NTT"	"Kab. Flores Timur"	"KOE"	"Ile Boleng"
"ID"	"NTT"	"Kab. Flores Timur"	"KOE"	"Ile Mandiri"
"ID"	"Sumatera Selatan"	"Kota Palembang"	"PLM"	"Ilir Barat I"
"ID"	"Sumatera Selatan"	"Kota Palembang"	"PLM"	"Ilir Barat II"
"ID"	"Bengkulu"	"Kab. Seluma"	"BKS"	"Ilir Talo"
"ID"	"Sumatera Selatan"	"Kota Palembang"	"PLM"	"Ilir Timur I"
"ID"	"Sumatera Selatan"	"Kota Palembang"	"PLM"	"Ilir Timur II"
"ID"	"Papua"	"Kab. Puncak Jaya"	"NBX"	"Ilu"
"ID"	"D.I. Yogyakarta"	"Kab. Bantul"	"JOG"	"Imogiri"
"ID"	"Papua Barat"	"Kab. Sorong Selatan"	"SOQ"	"Inanwatan"
"ID"	"Jawa Barat"	"Kota Tasikmalaya"	"BDO"	"Indihiang"
"ID"	"Nad"	"Kab. Aceh Timur"	"BTJ"	"Indra Makmur"
"ID"	"Nad"	"Kab. Pidie"	"BTJ"	"Indrajaya"
"ID"	"Sumatera Selatan"	"Kab. Ogan Ilir"	"PLM"	"Indralaya"
"ID"	"Jawa Barat"	"Kab. Indramayu"	"CBN"	"Indramayu"
"ID"	"Nad"	"Kab. Aceh Besar"	"BTJ"	"Indrapuri"
"ID"	"Nad"	"Kab. Aceh Besar"	"BTJ"	"Ingin Jaya"
"ID"	"NTT"	"Kab. Timor Tengah Utara"	"KOE"	"Insana"
"ID"	"NTT"	"Kab. Timor Tengah Utara"	"KOE"	"Insana Utara"
"ID"	"Papua"	"Kab. Intan Jaya"	"NBX"	"Intan Jaya"
"ID"	"Riau"	"Kab. Kuantan Sengingi"	"PKU"	"Inuman"
"ID"	"Sumatera Barat"	"Kab. Agam"	"PDG"	"IV Angkat Canduang"
"ID"	"Sumatera Barat"	"Kab. Pesisir Selatan"	"PDG"	"IV Jurai"
"ID"	"Sumatera Barat"	"Kab. Agam"	"PDG"	"IV Koto"
"ID"	"Sumatera Barat"	"Kab. Padang Pariaman"	"PDG"	"IV Koto Aur Malintang"
"ID"	"Sumatera Barat"	"Kab. Sijunjung"	"PDG"	"IV Nagari"
"ID"	"Papua"	"Kab. Pegunungan Bintang"	"DJJ"	"Iwur"
"ID"	"Sumatera Barat"	"Kab. Solok"	"PDG"	"IX Koto Sungai Lasi"
"ID"	"Jawa Timur"	"Kab. Sidoarjo"	"SUB"	"Jabon"
"ID"	"Jawa Timur"	"Kab. Malang"	"MXG"	"Jabung"
"ID"	"Lampung"	"Kab. Lampung Timur"	"TKG"	"Jabung/Gunung balak"
"ID"	"DKI Jakarta"	"Kota Administrasi Jakarta Selatan"	"CGK"	"Jagakarsa"
"ID"	"Papua"	"Kab. Merauke"	"DJJ"	"Jagebob"
"ID"	"Kalimantan Barat"	"Kab. Bengkayang"	"PNK"	"Jagoi Babang"
"ID"	"Nad"	"Kab. Aceh Tengah"	"BTJ"	"Jagong Jeget"
"ID"	"Maluku Utara"	"Kab. Halmahera Barat"	"TTE"	"Jailolo"
"ID"	"Maluku Utara"	"Kab. Halmahera Barat"	"TTE"	"Jailolo Selatan"
"ID"	"Papua"	"Kab. Boven Digoel"	"DJJ"	"Jair"
"ID"	"DKI Jakarta"	"DKI Jakarta"	"CGK"	"Jakarta"
"ID"	"DKI Jakarta"	"Kota Administrasi Jakarta Barat"	"CGK"	"Jakarta Barat"
"ID"	"DKI Jakarta"	"Kota Administrasi Jakarta Pusat"	"CGK"	"Jakarta Pusat"
"ID"	"DKI Jakarta"	"Kota Administrasi Jakarta Selatan"	"CGK"	"Jakarta Selatan"
"ID"	"DKI Jakarta"	"Kota Administrasi Jakarta Timur"	"CGK"	"Jakarta Timur"
"ID"	"DKI Jakarta"	"Kota Administrasi Jakarta Utara"	"CGK"	"Jakarta Utara"
"ID"	"Jawa Tengah"	"Kab. Pati"	"SRG"	"Jaken"
"ID"	"Jawa Tengah"	"Kab. Pati"	"SRG"	"Jakenan"
"ID"	"Jawa Barat"	"Kab. Kuningan"	"CBN"	"Jalaksana"
"ID"	"Jawa Barat"	"Kab. Subang"	"BDO"	"Jalan Cagak"
"ID"	"Jawa Barat"	"Kab. Tasikmalaya"	"BDO"	"Jamanis"
"ID"	"Jawa Timur"	"Kota Surabaya"	"SUB"	"Jambangan"
"ID"	"Banten"	"Kab. Tangerang"	"TGR"	"Jambe"
"ID"	"Jambi"	"Kota Jambi"	"DJB"	"Jambi"
"ID"	"Jambi"	"Kab. Muaro Jambi"	"DJB"	"Jambi Luar Kota"
"ID"	"Jambi"	"Kota Jambi"	"DJB"	"Jambi Selatan"
"ID"	"Jambi"	"Kota Jambi"	"DJB"	"Jambi Timur"
"ID"	"Jawa Timur"	"Kab. Ponorogo"	"MDN"	"Jambon"
"ID"	"Jawa Tengah"	"Kab. Semarang"	"SRG"	"Jambu"
"ID"	"Jawa Barat"	"Kab. Sukabumi"	"SMI"	"Jampang Kulon"
"ID"	"Jawa Barat"	"Kab. Sukabumi"	"SMI"	"Jampang Tengah"
"ID"	"Ntb"	"Kab. Lombok Tengah"	"AMI"	"Janapria"
"ID"	"Nad"	"Kab. Bireuen"	"BTJ"	"Jangka"
"ID"	"Nad"	"Kab. Pidie Jaya"	"BTJ"	"Jangka Buya"
"ID"	"Kalimantan Barat"	"Kab. Sanggau"	"PNK"	"Jangkang"
"ID"	"Jawa Timur"	"Kab Situbondo"	"PBL"	"Jangkar"
"ID"	"Jambi"	"Kab. Merangin"	"DJB"	"Jangkat"
"ID"	"Nad"	"Kab. Aceh Besar"	"BTJ"	"Janto"
"ID"	"Jawa Tengah"	"Kab. Blora"	"SRG"	"Japah"
"ID"	"Jawa Barat"	"Kab. Kuningan"	"CBN"	"Japara"
"ID"	"Sumatera Selatan"	"Kab. Lahat"	"PLM"	"Jarai"
"ID"	"Kalimantan Selatan"	"Kab. Tabalong"	"BDJ"	"Jaro"
"ID"	"Jawa Barat"	"Kab. Bogor"	"BOO"	"Jasinga"
"ID"	"Jawa Tengah"	"Kab. Karang Anyar"	"SOC"	"Jaten"
"ID"	"Jawa Tengah"	"Kab. Kudus"	"SRG"	"Jati"
"ID"	"Jawa Tengah"	"Kab. Blora"	"SRG"	"Jati"
"ID"	"Lampung"	"Kab. Lampung Selatan"	"TKG"	"Jati Agung"
"ID"	"Jawa Barat"	"Kota Bekasi"	"BKI"	"Jatiasih"
"ID"	"Jawa Timur"	"Kab Situbondo"	"PBL"	"Jatibanteng"
"ID"	"Jawa Barat"	"Kab. Indramayu"	"CBN"	"Jatibarang"
"ID"	"Jawa Tengah"	"Kab. Brebes"	"SRG"	"Jatibarang"
"ID"	"Jawa Barat"	"Kab. Sumedang"	"BDO"	"Jatigede"
"ID"	"Jawa Timur"	"Kab. Nganjuk"	"SUB"	"Jatikalen"
"ID"	"Jawa Tengah"	"Kab. Banyumas"	"SRG"	"Jatilawang"
"ID"	"Jawa Barat"	"Kab. Purwakarta"	"BDO"	"Jatiluhur"
"ID"	"Jawa Barat"	"Kab.Ciamis"	"BDO"	"Jatinagara"
"ID"	"Jawa Barat"	"Kab. Sumedang"	"BDO"	"Jatinangor"
"ID"	"Jawa Tengah"	"Kab. Tegal"	"SRG"	"Jatinegara"
"ID"	"DKI Jakarta"	"Kota Administrasi Jakarta Timur"	"CGK"	"Jatinegara"
"ID"	"Jawa Tengah"	"Kab. Klaten"	"SOC"	"Jatinom"
"ID"	"Jawa Barat"	"Kab. Sumedang"	"BDO"	"Jatinunggal"
"ID"	"Jawa Tengah"	"Kab. Wonogiri"	"SOC"	"Jatipurno"
"ID"	"Jawa Tengah"	"Kab. Karang Anyar"	"SOC"	"Jatipuro"
"ID"	"Jawa Timur"	"Kab. Mojokerto"	"MJK"	"Jatirejo"
"ID"	"Jawa Timur"	"Kab. Tuban"	"SUB"	"Jatirogo"
"ID"	"Jawa Timur"	"Kab. Lumajang"	"PBL"	"Jatiroto"
"ID"	"Jawa Tengah"	"Kab. Wonogiri"	"SOC"	"Jatiroto"
"ID"	"Jawa Barat"	"Kota Bekasi"	"BKI"	"Jatisampurna"
"ID"	"Jawa Barat"	"Kab. Karawang"	"KRW"	"Jatisari"
"ID"	"Jawa Tengah"	"Kab. Wonogiri"	"SOC"	"Jatisrono"
"ID"	"Jawa Barat"	"Kab. Majalengka"	"CBN"	"Jatitujuh"
"ID"	"Banten"	"Kota Tangerang"	"TGR"	"Jatiuwung"
"ID"	"Jawa Barat"	"Kab. Majalengka"	"CBN"	"Jatiwangi"
"ID"	"Jawa Barat"	"Kab. Tasikmalaya"	"BDO"	"Jatiwaras"
"ID"	"Jawa Tengah"	"Kab. Karang Anyar"	"SOC"	"Jatiyoso"
"ID"	"Sumatera Utara"	"Kab. Simalungun"	"MES"	"Jawa Maraja Bah Jambi"
"ID"	"Kalimantan Barat"	"Kab. Sambas"	"PNK"	"Jawai"
"ID"	"Kalimantan Barat"	"Kab. Sambas"	"PNK"	"Jawai Selatan"
"ID"	"Banten"	"Kab. Serang"	"CLG"	"Jawilan"
"ID"	"Nad"	"Kab. Aceh Jaya"	"BTJ"	"Jaya"
"ID"	"Nad"	"Kota Banda Aceh"	"BTJ"	"Jaya Baru"
"ID"	"Jawa Barat"	"Kab. Karawang"	"KRW"	"Jayakerta"
"ID"	"Sumatera Selatan"	"Kab. Musi Rawas"	"PLM"	"Jayaloka"
"ID"	"Banten"	"Kab. Tangerang"	"TGR"	"Jayanti"
"ID"	"Papua"	"Kota Jayapura"	"DJJ"	"Jayapura"
"ID"	"Papua"	"Kota Jayapura"	"DJJ"	"Jayapura Selatan"
"ID"	"Papua"	"Kota Jayapura"	"DJJ"	"Jayapura Utara"
"ID"	"Jawa Tengah"	"Kota Surakarta"	"SOC"	"Jebres"
"ID"	"Bangka Belitung"	"Kab. Bangka Barat"	"PGK"	"Jebus"
"ID"	"Sumatera Selatan"	"Kab. Ogan Komering Ilir"	"PLM"	"Jejawi"
"ID"	"Kalimantan Tengah"	"Kota Palangkaraya"	"PKY"	"Jekan Raya"
"ID"	"Jawa Tengah"	"Kab. Kudus"	"SRG"	"Jekulo"
"ID"	"Kalimantan Tengah"	"Kab. Sukamara"	"PKY"	"Jelai"
"ID"	"Kalimantan Barat"	"Kab. Ketapang"	"PNK"	"Jelai Hulu"
"ID"	"Jawa Timur"	"Kab. Jember"	"JBR"	"Jelbuk"
"ID"	"Jambi"	"Kota Jambi"	"DJB"	"Jelutung"
"ID"	"Kepulauan Riau"	"Kab. Natuna"	"BTH"	"Jemaja"
"ID"	"Kepulauan Riau"	"Kab. Natuna"	"BTH"	"Jemaja Timur"
"ID"	"Jawa Timur"	"Kab. Jember"	"JBR"	"Jember"
"ID"	"Kalimantan Timur"	"Kab. Kutai Barat"	"SMD"	"Jempang"
"ID"	"Kalimantan Selatan"	"Kab. Barito Selatan"	"BDJ"	"Jenamas"
"ID"	"Jawa Timur"	"Kab. Ponorogo"	"MDN"	"Jenangan"
"ID"	"Jawa Tengah"	"Kab. Sragen"	"SOC"	"Jenar"
"ID"	"Jawa Tengah"	"Kab. Karang Anyar"	"SOC"	"Jenawi"
"ID"	"Sulawesi Selatan"	"Kab. Jeneponto"	"UPG"	"Jeneponto"
"ID"	"Jawa Timur"	"Kab. Jember"	"JBR"	"Jenggawah"
"ID"	"Jawa Timur"	"Kab. Tuban"	"SUB"	"Jenu"
"ID"	"Jawa Tengah"	"Kab. Jepara"	"SRG"	"Jepara"
"ID"	"Jawa Tengah"	"Kab. Blora"	"SRG"	"Jepon"
"ID"	"NTT"	"Kab. Ngada"	"KOE"	"Jere Buu"
"ID"	"Ntb"	"Kab. Sumbawa Barat"	"AMI"	"Jereweh"
"ID"	"Ntb"	"Kab. Lombok Timur"	"AMI"	"Jerowaru"
"ID"	"Jawa Tengah"	"Kab. Cilacap"	"CXP"	"Jeruklegi"
"ID"	"D.I. Yogyakarta"	"Kota Yogyakarta"	"JOG"	"Jetis"
"ID"	"D.I. Yogyakarta"	"Kab. Bantul"	"JOG"	"Jetis"
"ID"	"Jawa Timur"	"Kab. Ponorogo"	"MDN"	"Jetis"
"ID"	"Jawa Timur"	"Kab. Mojokerto"	"MJK"	"Jetis"
"ID"	"Nad"	"Kab. Bireuen"	"BTJ"	"Jeumpa"
"ID"	"Nad"	"Kab. Bireuen"	"BTJ"	"Jeunieb"
"ID"	"Jawa Tengah"	"Kab. Blora"	"SRG"	"Jiken"
"ID"	"Papua"	"Kab. Mimika"	"TIM"	"Jila"
"ID"	"Bali"	"Kab. Badung"	"DPS"	"Jimbaran"
"ID"	"Banten"	"Kab. Pandeglang"	"CLG"	"Jiput"
"ID"	"Papua"	"Kab. Mimika"	"TIM"	"Jita"
"ID"	"Jawa Timur"	"Kab. Madiun"	"MDN"	"Jiwan"
"ID"	"Jawa Tengah"	"Kab. Klaten"	"SOC"	"Jogonalan"
"ID"	"Jawa Timur"	"Kab. Ngawi"	"MDN"	"Jogorogo"
"ID"	"Jawa Timur"	"Kab. Jombang"	"SUB"	"Jogoroto"
"ID"	"Nad"	"Kab. Aceh Barat"	"BTJ"	"Johan Pahlawan"
"ID"	"DKI Jakarta"	"Kota Administrasi Jakarta Pusat"	"CGK"	"Johar Baru"
"ID"	"Jawa Timur"	"Kab. Jombang"	"SUB"	"Jombang"
"ID"	"Banten"	"Kota Cilegon"	"CLG"	"Jombang"
"ID"	"Jawa Timur"	"Kab. Jember"	"JBR"	"Jombang"
"ID"	"Ntb"	"Kab. Lombok Tengah"	"AMI"	"Jonggat"
"ID"	"Jawa Barat"	"Kab. Bogor"	"BOO"	"Jonggol"
"ID"	"Sumatera Utara"	"Kab. Simalungun"	"MES"	"Jorlang Hataran"
"ID"	"Kalimantan Selatan"	"Kab. Tanah Laut"	"BDJ"	"Jorong"
"ID"	"Jawa Timur"	"Kab. Sampang"	"SUB"	"Jrengik"
"ID"	"Kalimantan Selatan"	"Kab. Balangan"	"BDJ"	"Juai"
"ID"	"Sumatera Utara"	"Kab. Karo"	"MES"	"Juhar"
"ID"	"Jambi"	"Kab. Bungo"	"DJB"	"Jujuhan"
"ID"	"Nad"	"Kab. Bireuen"	"BTJ"	"Juli"
"ID"	"Nad"	"Kab. Aceh Timur"	"BTJ"	"Julok"
"ID"	"Jawa Tengah"	"Kab. Karang Anyar"	"SOC"	"Jumantono"
"ID"	"Jawa Tengah"	"Kab. Karang Anyar"	"SOC"	"Jumapolo"
"ID"	"Jawa Tengah"	"Kab. Temanggung"	"MGL"	"Jumo"
"ID"	"Sumatera Barat"	"Kab. Solok"	"PDG"	"Junjung Sirih"
"ID"	"Jawa Timur"	"Kota Batu"	"MXG"	"Junrejo"
"ID"	"Jawa Barat"	"Kab. Indramayu"	"CBN"	"Juntiyuat"
"ID"	"Jawa Tengah"	"Kab. Pati"	"SRG"	"Juwana"
"ID"	"Jawa Tengah"	"Kab. Boyolali"	"SOC"	"Juwangi"
"ID"	"Jawa Tengah"	"Kab. Klaten"	"SOC"	"Juwiring"
"ID"	"Sulawesi Tenggara"	"Kab. Bombana"	"KDI"	"Kabaena"
"ID"	"Sulawesi Tenggara"	"Kab. Bombana"	"KDI"	"Kabaena Timur"
"ID"	"Jawa Barat"	"Kab. Sukabumi"	"SMI"	"Kabandungan"
"ID"	"Sulawesi Tenggara"	"Kab. Muna"	"KDI"	"Kabangka"
"ID"	"Sumatera Utara"	"Kab. Karo"	"MES"	"Kabanjahe"
"ID"	"Sulawesi Utara"	"Kab. Kepulauan Talaud"	"MDC"	"Kabaruan"
"ID"	"Jawa Timur"	"Kab. Banyuwangi"	"JBR"	"Kabat"
"ID"	"Sulawesi Tenggara"	"Kab. Muna"	"KDI"	"Kabawo"
"ID"	"Gorontalo"	"Kota Bone Bolango"	"GTO"	"Kabila"
"ID"	"Jawa Timur"	"Kab. Jombang"	"SUB"	"Kabuh"
"ID"	"Riau"	"Kab. Rokan Hulu"	"PKU"	"Kabun"
"ID"	"Sulawesi Tenggara"	"Kab. Buton & Buton Utara"	"KDI"	"Kadatua"
"ID"	"Jawa Timur"	"Kab. Blitar"	"MXG"	"Kademangan"
"ID"	"Jawa Timur"	"Kota Probolinggo"	"PBL"	"Kademangan"
"ID"	"Jawa Barat"	"Kab. Majalengka"	"CBN"	"Kadipaten"
"ID"	"Jawa Barat"	"Kab. Tasikmalaya"	"BDO"	"Kadipaten"
"ID"	"Jawa Barat"	"Kab. Sukabumi"	"SMI"	"Kadudampit"
"ID"	"Jawa Barat"	"Kab. Kuningan"	"CBN"	"Kadugede"
"ID"	"Banten"	"Kab. Pandeglang"	"CLG"	"Kaduhejo"
"ID"	"Jawa Barat"	"Kab. Garut"	"BDO"	"Kadungora"
"ID"	"Jawa Barat"	"Kab. Cianjur"	"SMI"	"Kadupandak"
"ID"	"Jawa Timur"	"Kab. Pamekasan"	"SUB"	"Kadur"
"ID"	"NTT"	"Kab. Sumba Timur"	"KOE"	"Kahaungu Eti"
"ID"	"Kalimantan Tengah"	"Kab. Pulang Pisau"	"PKY"	"Kahayan Hilir"
"ID"	"Kalimantan Tengah"	"Kab. Gunung Mas"	"PKY"	"Kahayan Hulu Utara"
"ID"	"Kalimantan Tengah"	"Kab. Pulang Pisau"	"PKY"	"Kahayan Kuala"
"ID"	"Kalimantan Tengah"	"Kab. Pulang Pisau"	"PKY"	"Kahayan Tengah"
"ID"	"Sulawesi Selatan"	"Kab. Bone"	"UPG"	"Kahu"
"ID"	"Sulawesi Utara"	"Kab. Bolaang Mongondow"	"MDC"	"Kaidipang"
"ID"	"Sulawesi Utara"	"Kab. Bolaang Mongondow Utara"	"MDC"	"Kaidipang"
"ID"	"Papua Barat"	"Kab. Kaimana"	"SOQ"	"Kaimana"
"ID"	"Maluku"	"Kab. Seram Bagian Barat"	"AMQ"	"Kairatu"
"ID"	"Papua Barat"	"Kab. Sorong Selatan"	"SOQ"	"Kais"
"ID"	"Sulawesi Selatan"	"Kab. Bulukumba"	"UPG"	"Kajang"
"ID"	"Jawa Tengah"	"Kab. Pekalongan"	"SRG"	"Kajen"
"ID"	"Jawa Tengah"	"Kab. Magelang"	"MGL"	"Kajoran"
"ID"	"Sulawesi Selatan"	"Kab. Bone"	"UPG"	"Kajuara"
"ID"	"Sulawesi Utara"	"Kab. Minahasa"	"MDC"	"Kakas"
"ID"	"NTT"	"Kab. Belu"	"KOE"	"Kakuluk Mesak"
"ID"	"NTT"	"Kab. Alor"	"KOE"	"Kalabahi"
"ID"	"Jawa Barat"	"Kab. Sukabumi"	"SMI"	"Kalapa Nunggal"
"ID"	"D.I. Yogyakarta"	"Kab. Sleman"	"JOG"	"Kalasan"
"ID"	"Sulawesi Utara"	"Kab. Minahasa Utara"	"MDC"	"Kalawat"
"ID"	"NTT"	"Kab. Timor Tengah Selatan"	"KOE"	"Kalbano"
"ID"	"Sulawesi Tenggara"	"Kab. Wakatobi"	"KDI"	"Kaledupa"
"ID"	"Lampung"	"Kab. Lampung Selatan"	"TKG"	"Kalianda"
"ID"	"Jawa Timur"	"Kab. Sumenep"	"SUB"	"Kalianget"
"ID"	"Jawa Tengah"	"Kab. Magelang"	"MGL"	"Kaliangkrik"
"ID"	"Jawa Tengah"	"Kab. Banyumas"	"SRG"	"Kalibagor"
"ID"	"Jawa Timur"	"Kab. Banyuwangi"	"JBR"	"Kalibaru"
"ID"	"Jawa Tengah"	"Kab. Wonosobo"	"MGL"	"Kalibawang"
"ID"	"D.I. Yogyakarta"	"Kab. Kulon Progo"	"JOG"	"Kalibawang"
"ID"	"Jawa Tengah"	"Kab. Banjarnegara"	"SRG"	"Kalibening"
"ID"	"Jawa Barat"	"Kab. Sukabumi"	"SMI"	"Kalibunder"
"ID"	"Jawa Timur"	"Kab. Tulungagung"	"SUB"	"Kalidawir"
"ID"	"DKI Jakarta"	"Kota Administrasi Jakarta Barat"	"CGK"	"Kalideres"
"ID"	"Sumatera Selatan"	"Kota Palembang"	"PLM"	"Kalidoni"
"ID"	"Jawa Tengah"	"Kab. Purworejo"	"MGL"	"Kaligesing"
"ID"	"Jawa Tengah"	"Kab. Purbalingga"	"SRG"	"Kaligondang"
"ID"	"Jawa Tengah"	"Kab. Sragen"	"SOC"	"Kalijambe"
"ID"	"Jawa Barat"	"Kab. Subang"	"BDO"	"Kalijati"
"ID"	"Jawa Tengah"	"Kab. Wonosobo"	"MGL"	"Kalikajar"
"ID"	"Jawa Tengah"	"Kab. Klaten"	"SOC"	"Kalikotes"
"ID"	"Jawa Tengah"	"Kab. Purbalingga"	"SRG"	"Kalimanah"
"ID"	"Jawa Barat"	"Kab. Kuningan"	"CBN"	"Kalimanggis"
"ID"	"Jawa Tengah"	"Kab. Jepara"	"SRG"	"Kalinyamatan"
"ID"	"Kalimantan Timur"	"Kab. Kutai Timur"	"BTG"	"Kaliorang"
"ID"	"Jawa Tengah"	"Kab. Rembang"	"SRG"	"Kaliori"
"ID"	"Jawa Timur"	"Kab. Malang"	"MXG"	"Kalipare"
"ID"	"Jawa Barat"	"Kab.Ciamis"	"BDO"	"Kalipucang"
"ID"	"Jawa Timur"	"Kab. Banyuwangi"	"JBR"	"Kalipuro"
"ID"	"Lampung"	"Kab. Lampung Tengah"	"TKG"	"Kalirejo"
"ID"	"Kalimantan Barat"	"Kab. Kapuas Hulu"	"PNK"	"Kalis"
"ID"	"Jawa Timur"	"Kab. Jember"	"JBR"	"Kalisat"
"ID"	"Jawa Timur"	"Kab. Lamongan"	"SUB"	"Kalitengah"
"ID"	"Jawa Tengah"	"Kab. Bojonegoro"	"SRG"	"Kalitidu"
"ID"	"Jawa Timur"	"Kab. Jember"	"JBR"	"Kaliwates"
"ID"	"Jawa Barat"	"Kab. Cirebon"	"CBN"	"Kaliwedi"
"ID"	"Jawa Tengah"	"Kab. Wonosobo"	"MGL"	"Kaliwiro"
"ID"	"Jawa Tengah"	"Kab. Kendal"	"SRG"	"Kaliwungu"
"ID"	"Jawa Tengah"	"Kab. Kudus"	"SRG"	"Kaliwungu"
"ID"	"Jawa Tengah"	"Kab. Semarang"	"SRG"	"Kaliwungu"
"ID"	"Jawa Tengah"	"Kab. Temanggung"	"MGL"	"Kaloran"
"ID"	"Sulawesi Barat"	"Kab. Mamuju"	"UPG"	"Kalukku"
"ID"	"Sulawesi Selatan"	"Kab. Pangkajene Kepulauan"	"UPG"	"Kalukuang Masalima"
"ID"	"Kalimantan Selatan"	"Kab. Hulu Sungai Selatan"	"BDJ"	"Kalumpang"
"ID"	"Sulawesi Barat"	"Kab. Mamuju"	"UPG"	"Kalumpang"
"ID"	"Jawa Timur"	"Kab. Bangkalan"	"SUB"	"Kamal"
"ID"	"Sumatera Barat"	"Kab. Sijunjung"	"PDG"	"Kamang Baru"
"ID"	"Sumatera Barat"	"Kab. Agam"	"PDG"	"Kamang Magek"
"ID"	"Sulawesi Selatan"	"Kab. Luwu Utara"	"UPG"	"Kamanre"
"ID"	"Sulawesi Tenggara"	"Kab. Muna"	"KDI"	"Kambowa"
"ID"	"Kalimantan Tengah"	"Kab. Katingan"	"PKY"	"Kamipang"
"ID"	"Jawa Timur"	"Kab. Trenggalek"	"SUB"	"Kampak"
"ID"	"Riau"	"Kab. Kampar"	"PKU"	"Kampar"
"ID"	"Riau"	"Kab. Kampar"	"PKU"	"Kampar Kiri"
"ID"	"Riau"	"Kab. Kampar"	"PKU"	"Kampar Kiri Hilir"
"ID"	"Riau"	"Kab. Kampar"	"PKU"	"Kampar Kiri Hulu"
"ID"	"Riau"	"Kab. Kampar"	"PKU"	"Kampar Timur"
"ID"	"Riau"	"Kab. Kampar"	"PKU"	"Kampar Utara"
